composer	composer_first	work_group	work catalogue	opus	no	mov	title	composition	publication	source	display_year	Fbb	Cbb	Gbb	Dbb	Abb	Ebb	Bbb	Fb	Cb	Gb	Db	Ab	Eb	Bb	F	C	G	D	A	E	B	F#	C#	G#	D#	A#	E#	B#	F##	C##	G##	D##	A##	E##	B##
Beethoven	Ludwig van	Piano Sonatas	Op.	14	2	3.0	Piano Sonata No. 10	1799.0		MS	1799.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	4.0	0.0	14.0	67.0	90.0	46.0	125.0	170.0	92.0	33.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	22		1.0	Piano Sonata No. 11	1800.0		MS	1800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	13.0	0.0	32.0	137.0	85.0	103.0	214.0	211.0	171.0	38.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	22		2.0	Piano Sonata No. 11	1800.0		MS	1800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	14.0	121.0	176.0	158.0	103.0	117.0	119.0	50.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	22		3.0	Piano Sonata No. 11	1800.0		MS	1800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	69.0	60.0	63.0	125.0	147.0	95.0	29.0	1.0	19.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	22		4.0	Piano Sonata No. 11	1800.0		MS	1800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	33.0	0.0	2.0	82.0	117.0	82.0	73.0	195.0	149.0	77.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	26		1.0	Piano Sonata No. 12	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	12.0	0.0	24.0	82.0	67.0	59.0	130.0	200.0	110.0	38.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	26		2.0	Piano Sonata No. 12	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	17.0	39.0	46.0	45.0	75.0	73.0	53.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	26		3.0	Piano Sonata No. 12	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	207.0	354.0	325.0	272.0	227.0	245.0	165.0	1.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	26		4.0	Piano Sonata No. 12	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	88.0	108.0	92.0	121.0	193.0	193.0	91.0	9.0	20.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	27	1	1.0	Piano Sonata No. 13	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	24.0	65.0	96.0	128.0	117.0	129.0	110.0	84.0	24.0	14.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	27	1	2.0	Piano Sonata No. 13	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	101.0	116.0	130.0	114.0	118.0	148.0	66.0	11.0	5.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	27	1	3.0	Piano Sonata No. 13	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	75.0	89.0	75.0	78.0	104.0	84.0	43.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	27	1	4.0	Piano Sonata No. 13	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	97.0	117.0	111.0	137.0	143.0	117.0	52.0	3.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	27	2	1.0	Piano Sonata No. 14	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	100.0	100.0	108.0	118.0	144.0	137.0	84.0	25.0	8.0	14.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	27	2	2.0	Piano Sonata No. 14	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	40.0	28.0	46.0	36.0	55.0	65.0	60.0	38.0	28.0	12.0	14.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	27	2	3.0	Piano Sonata No. 14	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	71.0	107.0	130.0	103.0	107.0	143.0	55.0	12.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	28		1.0	Piano Sonata No. 15	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	102.0	102.0	112.0	125.0	136.0	119.0	45.0	5.0	13.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	28		2.0	Piano Sonata No. 15	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	71.0	101.0	93.0	90.0	127.0	131.0	107.0	9.0	2.0	20.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	28		3.0	Piano Sonata No. 15	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	56.0	107.0	106.0	103.0	119.0	112.0	75.0	15.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	28		4.0	Piano Sonata No. 15	1801.0		MS	1801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	54.0	85.0	100.0	98.0	98.0	101.0	61.0	17.0	12.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	31	1	1.0	Piano Sonata No. 16	1802.0		MS	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	25.0	79.0	85.0	61.0	91.0	127.0	64.0	8.0	3.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	31	1	2.0	Piano Sonata No. 16	1802.0		MS	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	62.0	60.0	66.0	83.0	111.0	81.0	23.0	4.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	31	1	3.0	Piano Sonata No. 16	1802.0		MS	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	59.0	147.0	100.0	87.0	125.0	127.0	76.0	15.0	5.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	31	2	1.0	Piano Sonata No. 17	1802.0		MS	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	28.0	90.0	109.0	88.0	129.0	150.0	104.0	62.0	24.0	12.0	11.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	31	2	2.0	Piano Sonata No. 17	1802.0		MS	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	88.0	89.0	107.0	111.0	135.0	130.0	73.0	14.0	12.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	31	2	3.0	Piano Sonata No. 17	1802.0		MS	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	82.0	117.0	136.0	122.0	121.0	123.0	66.0	12.0	7.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	31	3	1.0	Piano Sonata No. 18	1802.0		MS	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	86.0	84.0	90.0	114.0	105.0	87.0	10.0	10.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	31	3	2.0	Piano Sonata No. 18	1802.0		MS	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	50.0	83.0	99.0	131.0	142.0	107.0	72.0	23.0	17.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	31	3	3.0	Piano Sonata No. 18	1802.0		MS	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	75.0	85.0	63.0	115.0	135.0	125.0	44.0	11.0	30.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	31	3	4.0	Piano Sonata No. 18	1802.0		MS	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	84.0	101.0	77.0	111.0	149.0	110.0	29.0	9.0	26.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Sechs Lieder	Op.	48	1		Bitten	1802.0		OSLC	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	80.0	98.0	129.0	164.0	192.0	144.0	78.0	31.0	23.0	21.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Sechs Lieder	Op.	48	2		Die Liebe des Nächsten	1802.0		OSLC	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	130.0	145.0	143.0	233.0	267.0	150.0	98.0	24.0	25.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Sechs Lieder	Op.	48	3		Vom Tode	1802.0		OSLC	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	32.0	76.0	90.0	115.0	191.0	151.0	100.0	53.0	46.0	24.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Sechs Lieder	Op.	48	4		Die Ehre Gottes aus der Natur	1802.0		OSLC	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	37.0	75.0	62.0	131.0	152.0	78.0	26.0	31.0	18.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Sechs Lieder	Op.	48	5		Gottes Macht und Vorsehung	1802.0		OSLC	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	51.0	113.0	135.0	125.0	75.0	106.0	73.0	19.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Sechs Lieder	Op.	48	6		Busslied	1802.0		OSLC	1802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	64.0	109.0	119.0	111.0	165.0	103.0	73.0	51.0	27.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	49	1	1.0	Piano Sonata No. 19		1805.0	MS	1805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	39.0	116.0	168.0	161.0	255.0	232.0	147.0	83.0	25.0	27.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	49	1	2.0	Piano Sonata No. 19		1805.0	MS	1805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	57.0	73.0	82.0	103.0	105.0	116.0	68.0	50.0	28.0	10.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	49	2	1.0	Piano Sonata No. 20		1805.0	MS	1805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	50.0	75.0	74.0	82.0	94.0	111.0	66.0	19.0	15.0	12.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	49	2	2.0	Piano Sonata No. 20		1805.0	MS	1805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	30.0	73.0	83.0	69.0	85.0	102.0	76.0	34.0	18.0	9.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	53		1.0	Piano Sonata No. 21	1803.0		MS	1803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	37.0	79.0	104.0	114.0	94.0	110.0	94.0	29.0	15.0	21.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	53		2.0	Piano Sonata No. 21	1803.0		MS	1803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	50.0	71.0	85.0	73.0	85.0	81.0	30.0	7.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	53		3.0	Piano Sonata No. 21	1803.0		MS	1803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	14.0	38.0	71.0	72.0	55.0	75.0	88.0	60.0	21.0	8.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	54		1.0	Piano Sonata No. 22	1804.0		MS	1804.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	37.0	60.0	62.0	55.0	74.0	88.0	69.0	32.0	31.0	21.0	8.0	9.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	54		2.0	Piano Sonata No. 22	1804.0		MS	1804.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	71.0	136.0	163.0	120.0	162.0	188.0	138.0	20.0	17.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	57		1.0	Piano Sonata No. 23	1805.0		MS	1805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	29.0	54.0	63.0	74.0	72.0	83.0	74.0	33.0	7.0	9.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	57		2.0	Piano Sonata No. 23	1805.0		MS	1805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	10.0	67.0	103.0	76.0	81.0	120.0	119.0	79.0	21.0	22.0	12.0	10.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	57		3.0	Piano Sonata No. 23	1805.0		MS	1805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	89.0	310.0	248.0	291.0	470.0	567.0	287.0	39.0	32.0	97.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	78		1.0	Piano Sonata No. 24	1809.0		MS	1809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	42.0	125.0	106.0	168.0	228.0	271.0	179.0	47.0	41.0	70.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	78		2.0	Piano Sonata No. 24	1809.0		MS	1809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	177.0	115.0	138.0	174.0	211.0	153.0	30.0	15.0	49.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	79		1.0	Piano Sonata No. 25	1809.0		MS	1809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	61.0	124.0	104.0	114.0	174.0	186.0	120.0	15.0	34.0	52.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	79		2.0	Piano Sonata No. 25	1809.0		MS	1809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	147.0	87.0	134.0	194.0	218.0	204.0	36.0	23.0	83.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	79		3.0	Piano Sonata No. 25	1809.0		MS	1809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	264.0	158.0	146.0	290.0	305.0	169.0	30.0	10.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	90		1.0	Piano Sonata No. 27	1814.0		MS	1814.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	220.0	216.0	266.0	358.0	406.0	254.0	140.0	56.0	38.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	90		2.0	Piano Sonata No. 27	1814.0		MS	1814.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	146.0	128.0	152.0	289.0	306.0	216.0	136.0	76.0	56.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	101		1.0	Piano Sonata No. 28	1816.0		MS	1816.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	39.0	117.0	180.0	183.0	219.0	309.0	240.0	216.0	75.0	105.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	101		2.0	Piano Sonata No. 28	1816.0		MS	1816.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	87.0	76.0	73.0	134.0	144.0	118.0	70.0	12.0	26.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	101		3.0	Piano Sonata No. 28	1816.0		MS	1816.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	14.0	24.0	15.0	26.0	43.0	35.0	36.0	16.0	5.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	101		4.0	Piano Sonata No. 28	1816.0		MS	1816.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	142.0	75.0	110.0	163.0	197.0	135.0	24.0	8.0	32.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	106		1.0	Piano Sonata No. 29	1818.0		MS	1818.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	66.0	116.0	100.0	141.0	169.0	150.0	134.0	40.0	32.0	48.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	106		2.0	Piano Sonata No. 29	1818.0		MS	1818.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	19.0	22.0	30.0	47.0	52.0	48.0	36.0	16.0	20.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	106		3.0	Piano Sonata No. 29	1818.0		MS	1818.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	13.0	88.0	187.0	316.0	337.0	228.0	212.0	168.0	81.0	30.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	106		4.0	Piano Sonata No. 29	1818.0		MS	1818.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	168.0	308.0	451.0	444.0	346.0	352.0	400.0	146.0	40.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	109		1.0	Piano Sonata No. 30	1820.0		MS	1820.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	8.0	88.0	247.0	358.0	412.0	427.0	350.0	325.0	131.0	105.0	55.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	109		2.0	Piano Sonata No. 30	1820.0		MS	1820.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	23.0	79.0	70.0	105.0	137.0	67.0	63.0	19.0	11.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	109		3.0	Piano Sonata No. 30	1820.0		MS	1820.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	135.0	261.0	242.0	315.0	375.0	288.0	208.0	42.0	30.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	110		1.0	Piano Sonata No. 31	1821.0		MS	1821.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	288.0	242.0	276.0	416.0	408.0	246.0	60.0	36.0	40.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	110		2.0	Piano Sonata No. 31	1821.0		MS	1821.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	95.0	64.0	45.0	107.0	104.0	96.0	28.0	2.0	27.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	110		3.0	Piano Sonata No. 31	1821.0		MS	1821.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	42.0	85.0	58.0	85.0	137.0	128.0	98.0	26.0	7.0	33.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Beethoven	Ludwig van	Piano Sonatas	Op.	111		1.0	Piano Sonata No. 32	1822.0		MS	1822.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	27.0	9.0	35.0	37.0	34.0	23.0	0.0	4.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
